-5.656399726867675781e+00,-3.015126287937164307e-01,2.425336092710494995e-02
-5.781111717224121094e+00,-3.026472926139831543e-01,2.477506548166275024e-02
-5.546695709228515625e+00,-3.004686534404754639e-01,2.359136566519737244e-02
-5.766238689422607422e+00,-2.784503996372222900e-01,2.481794543564319611e-02
-5.671422481536865234e+00,-3.010770976543426514e-01,2.404825203120708466e-02
-5.848082542419433594e+00,-2.910172641277313232e-01,2.493430674076080322e-02
-5.804861545562744141e+00,-2.991845011711120605e-01,2.456776425242424011e-02
-5.722183704376220703e+00,-2.786857485771179199e-01,2.432322315871715546e-02
-5.667590618133544922e+00,-3.075117468833923340e-01,2.368842251598834991e-02
-5.764845371246337891e+00,-2.833303809165954590e-01,2.434194087982177734e-02
-5.862227916717529297e+00,-3.139395713806152344e-01,2.440957911312580109e-02
-5.832471370697021484e+00,-2.894747555255889893e-01,2.445970848202705383e-02
-5.773751258850097656e+00,-2.932019531726837158e-01,2.407752536237239838e-02
-5.755752086639404297e+00,-2.929803729057312012e-01,2.393078245222568512e-02
-6.061594009399414062e+00,-3.099382817745208740e-01,2.511828020215034485e-02
-5.934693336486816406e+00,-2.920611202716827393e-01,2.464615367352962494e-02
-5.875470161437988281e+00,-2.967407703399658203e-01,2.425360493361949921e-02
-6.024369239807128906e+00,-2.733475863933563232e-01,2.512653917074203491e-02
-5.797622680664062500e+00,-2.593598067760467529e-01,2.415629103779792786e-02
-6.148674964904785156e+00,-2.845577299594879150e-01,2.545101568102836609e-02
-6.106465339660644531e+00,-2.977285683155059814e-01,2.505235001444816589e-02
-5.979731559753417969e+00,-2.964847981929779053e-01,2.441704645752906799e-02
-5.946096420288085938e+00,-2.831617593765258789e-01,2.433857694268226624e-02
-5.932344913482666016e+00,-2.691469490528106689e-01,2.435950934886932373e-02
-6.001910209655761719e+00,-2.782734036445617676e-01,2.451772242784500122e-02
-5.807430744171142578e+00,-2.844164073467254639e-01,2.350627072155475616e-02
-6.021284103393554688e+00,-2.693942189216613770e-01,2.457556128501892090e-02
-6.142542362213134766e+00,-2.773138880729675293e-01,2.498066611588001251e-02
-6.083516120910644531e+00,-2.715465128421783447e-01,2.471083775162696838e-02
-6.316810607910156250e+00,-2.758983075618743896e-01,2.565690502524375916e-02
-6.117728710174560547e+00,-2.874861657619476318e-01,2.457790635526180267e-02
-6.134682655334472656e+00,-2.712099850177764893e-01,2.475998364388942719e-02
-6.325322628021240234e+00,-2.780192196369171143e-01,2.548417262732982635e-02
-6.275815486907958984e+00,-2.856279611587524414e-01,2.512114867568016052e-02
-6.200286388397216797e+00,-2.693193852901458740e-01,2.489010617136955261e-02
-6.211215019226074219e+00,-2.628367543220520020e-01,2.494524233043193817e-02
-6.277911186218261719e+00,-2.829085290431976318e-01,2.497584931552410126e-02
-6.253412723541259766e+00,-2.769350111484527588e-01,2.486734464764595032e-02
-6.314443588256835938e+00,-2.630681991577148438e-01,2.522098086774349213e-02
-6.225350379943847656e+00,-2.615054249763488770e-01,2.478407882153987885e-02
-6.649699211120605469e+00,-2.942705154418945312e-01,2.625941298902034760e-02
-6.276880264282226562e+00,-2.719343006610870361e-01,2.478818409144878387e-02
-6.079128265380859375e+00,-2.744976282119750977e-01,2.383804321289062500e-02
-6.287645816802978516e+00,-2.705416083335876465e-01,2.473283186554908752e-02
-6.259035110473632812e+00,-2.600961029529571533e-01,2.465604431927204132e-02
-6.116756439208984375e+00,-2.566150724887847900e-01,2.401579916477203369e-02
-6.362277030944824219e+00,-2.575942277908325195e-01,2.501680888235569000e-02
-6.295898914337158203e+00,-2.554218769073486328e-01,2.469436638057231903e-02
-6.162279605865478516e+00,-2.746474742889404297e-01,2.386689931154251099e-02
-6.228424549102783203e+00,-2.452421635389328003e-01,2.439252845942974091e-02
-6.680277347564697266e+00,-2.691214978694915771e-01,2.604265138506889343e-02
-6.302769660949707031e+00,-2.482365220785140991e-01,2.457328699529170990e-02
-6.463230133056640625e+00,-2.189862430095672607e-01,2.549751289188861847e-02
-6.794716358184814453e+00,-2.679405212402343750e-01,2.636981569230556488e-02
-6.593042850494384766e+00,-2.679039239883422852e-01,2.545206062495708466e-02
-6.622978687286376953e+00,-2.675105035305023193e-01,2.552632614970207214e-02
-6.367499351501464844e+00,-2.570531666278839111e-01,2.449079602956771851e-02
-6.640678882598876953e+00,-2.662700712680816650e-01,2.550387382507324219e-02
-6.817537784576416016e+00,-2.670530378818511963e-01,2.618823759257793427e-02
-6.671825408935546875e+00,-2.675673067569732666e-01,2.551035955548286438e-02
-6.597037792205810547e+00,-2.622124254703521729e-01,2.519445121288299561e-02
-6.724221229553222656e+00,-2.668365836143493652e-01,2.563047967851161957e-02
-6.737734317779541016e+00,-2.570194602012634277e-01,2.572899125516414642e-02
-6.619307041168212891e+00,-2.261812984943389893e-01,2.548333071172237396e-02
-6.630432128906250000e+00,-2.708934247493743896e-01,2.503490634262561798e-02
-6.675509452819824219e+00,-2.476771920919418335e-01,2.539992332458496094e-02
-6.535958766937255859e+00,-2.610860168933868408e-01,2.463367953896522522e-02
-6.466475963592529297e+00,-2.345154881477355957e-01,2.455664053559303284e-02
-6.605905532836914062e+00,-2.985709905624389648e-01,2.445163950324058533e-02
-6.633882045745849609e+00,-2.394084334373474121e-01,2.509928867220878601e-02
