1.645668000000000000e+18
1.645668001000000000e+18
1.645668002000000000e+18
1.645668003000000000e+18
1.645668004000000000e+18
1.645668005000000000e+18
1.645668006000000000e+18
1.645668007000000000e+18
1.645668008000000000e+18
1.645668009000000000e+18
1.645668010000000000e+18
1.645668011000000000e+18
1.645668012000000000e+18
1.645668013000000000e+18
1.645668014000000000e+18
1.645668015000000000e+18
1.645668016000000000e+18
1.645668017000000000e+18
1.645668018000000000e+18
1.645668019000000000e+18
1.645668020000000000e+18
1.645668021000000000e+18
1.645668022000000000e+18
1.645668023000000000e+18
1.645668024000000000e+18
1.645668025000000000e+18
1.645668026000000000e+18
1.645668027000000000e+18
1.645668028000000000e+18
1.645668029000000000e+18
1.645668030000000000e+18
1.645668031000000000e+18
1.645668032000000000e+18
1.645668033000000000e+18
1.645668034000000000e+18
1.645668035000000000e+18
1.645668036000000000e+18
1.645668037000000000e+18
1.645668038000000000e+18
1.645668039000000000e+18
1.645668040000000000e+18
1.645668041000000000e+18
1.645668042000000000e+18
1.645668043000000000e+18
1.645668044000000000e+18
1.645668045000000000e+18
1.645668046000000000e+18
1.645668047000000000e+18
1.645668048000000000e+18
1.645668049000000000e+18
1.645668050000000000e+18
1.645668051000000000e+18
1.645668052000000000e+18
1.645668053000000000e+18
1.645668054000000000e+18
1.645668055000000000e+18
1.645668056000000000e+18
1.645668057000000000e+18
1.645668058000000000e+18
1.645668059000000000e+18
1.645668060000000000e+18
1.645668061000000000e+18
1.645668062000000000e+18
1.645668063000000000e+18
1.645668064000000000e+18
1.645668065000000000e+18
1.645668066000000000e+18
1.645668067000000000e+18
1.645668068000000000e+18
1.645668069000000000e+18
1.645668070000000000e+18
1.645668071000000000e+18
1.645668072000000000e+18
1.645668073000000000e+18
1.645668074000000000e+18
1.645668075000000000e+18
1.645668076000000000e+18
1.645668077000000000e+18
1.645668078000000000e+18
1.645668079000000000e+18
1.645668080000000000e+18
1.645668081000000000e+18
1.645668082000000000e+18
1.645668083000000000e+18
1.645668084000000000e+18
1.645668085000000000e+18
1.645668086000000000e+18
1.645668087000000000e+18
1.645668088000000000e+18
1.645668089000000000e+18
